date,total_ridership,day_of_week,daytype,holiday,year,month,week
2021-02-18,128137,Thursday,W,,2021,2,7
2021-02-19,129443,Friday,W,,2021,2,7
2021-02-20,92723,Saturday,A,,2021,2,7
2021-02-21,67161,Sunday,U,,2021,2,7
2021-02-22,120976,Monday,W,,2021,2,8
2021-02-23,129598,Tuesday,W,,2021,2,8
2021-02-24,129411,Wednesday,W,,2021,2,8
2021-02-25,130297,Thursday,W,,2021,2,8
2021-02-26,135826,Friday,W,,2021,2,8
2021-02-27,105334,Saturday,A,,2021,2,8
2021-02-28,71955,Sunday,U,,2021,2,8
2021-03-01,123711,Monday,W,,2021,3,9
2021-03-02,128924,Tuesday,W,,2021,3,9
2021-03-03,135056,Wednesday,W,,2021,3,9
2021-03-04,132020,Thursday,W,,2021,3,9
2021-03-05,138528,Friday,W,,2021,3,9
2021-03-06,102661,Saturday,A,,2021,3,9
2021-03-07,78409,Sunday,U,,2021,3,9
2021-03-08,131708,Monday,W,,2021,3,10
2021-03-09,136131,Tuesday,W,,2021,3,10
2021-03-10,133545,Wednesday,W,,2021,3,10
2021-03-11,136287,Thursday,W,,2021,3,10
2021-03-12,142413,Friday,W,,2021,3,10
2021-03-13,121699,Saturday,A,,2021,3,10
2021-03-14,79620,Sunday,U,,2021,3,10
2021-03-15,119718,Monday,W,,2021,3,11
2021-03-16,130601,Tuesday,W,,2021,3,11
2021-03-17,136411,Wednesday,W,,2021,3,11
2021-03-18,132928,Thursday,W,,2021,3,11
2021-03-19,147061,Friday,W,,2021,3,11
2021-03-20,116517,Saturday,A,,2021,3,11
2021-03-21,90862,Sunday,U,,2021,3,11
2021-03-22,135929,Monday,W,,2021,3,12
2021-03-23,131810,Tuesday,W,,2021,3,12
2021-03-24,139065,Wednesday,W,,2021,3,12
2021-03-25,138946,Thursday,W,,2021,3,12
2021-03-26,144707,Friday,W,,2021,3,12
2021-03-27,113230,Saturday,A,,2021,3,12
2021-03-28,83129,Sunday,U,,2021,3,12
2021-03-29,136333,Monday,W,,2021,3,13
2021-03-30,140854,Tuesday,W,,2021,3,13
2021-03-31,139505,Wednesday,W,,2021,3,13
2021-04-01,146345,Thursday,W,,2021,4,13
2021-04-02,148262,Friday,W,,2021,4,13
2021-04-03,124101,Saturday,A,,2021,4,13
2021-04-04,86935,Sunday,U,,2021,4,13
2021-04-05,136606,Monday,W,,2021,4,14
2021-04-06,149241,Tuesday,W,,2021,4,14
2021-04-07,148645,Wednesday,W,,2021,4,14
2021-04-08,140494,Thursday,W,,2021,4,14
2021-04-09,153502,Friday,W,,2021,4,14
2021-04-10,106854,Saturday,A,,2021,4,14
2021-04-11,87530,Sunday,U,,2021,4,14
2021-04-12,139796,Monday,W,,2021,4,15
2021-04-13,147057,Tuesday,W,,2021,4,15
2021-04-14,142709,Wednesday,W,,2021,4,15
2021-04-15,147116,Thursday,W,,2021,4,15
2021-04-16,163436,Friday,W,,2021,4,15
2021-04-17,127740,Saturday,A,,2021,4,15
2021-04-18,93189,Sunday,U,,2021,4,15
2021-04-19,135953,Monday,W,,2021,4,16
2021-04-20,139584,Tuesday,W,,2021,4,16
2021-04-21,142288,Wednesday,W,,2021,4,16
2021-04-22,154241,Thursday,W,,2021,4,16
2021-04-23,167371,Friday,W,,2021,4,16
2021-04-24,122742,Saturday,A,,2021,4,16
2021-04-25,93565,Sunday,U,,2021,4,16
2021-04-26,144716,Monday,W,,2021,4,17
2021-04-27,159024,Tuesday,W,,2021,4,17
2021-04-28,141667,Wednesday,W,,2021,4,17
2021-04-29,151393,Thursday,W,,2021,4,17
2021-04-30,170069,Friday,W,,2021,4,17
2021-05-01,141487,Saturday,A,,2021,5,17
2021-05-02,105026,Sunday,U,,2021,5,17
2021-05-03,145211,Monday,W,,2021,5,18
2021-05-04,153135,Tuesday,W,,2021,5,18
2021-05-05,161461,Wednesday,W,,2021,5,18
2021-05-06,156407,Thursday,W,,2021,5,18
2021-05-07,176964,Friday,W,,2021,5,18
2021-05-08,134184,Saturday,A,,2021,5,18
2021-05-09,90585,Sunday,U,,2021,5,18
2021-05-10,146629,Monday,W,,2021,5,19
2021-05-11,158112,Tuesday,W,,2021,5,19
2021-05-12,161658,Wednesday,W,,2021,5,19
2021-05-13,171456,Thursday,W,,2021,5,19
2021-05-14,185834,Friday,W,,2021,5,19
2021-05-15,138214,Saturday,A,,2021,5,19
2021-05-16,114215,Sunday,U,,2021,5,19
2021-05-17,158624,Monday,W,,2021,5,20
2021-05-18,162879,Tuesday,W,,2021,5,20
2021-05-19,165725,Wednesday,W,,2021,5,20
2021-05-20,179455,Thursday,W,,2021,5,20
2021-05-21,188708,Friday,W,,2021,5,20
2021-05-22,156109,Saturday,A,,2021,5,20
2021-05-23,107823,Sunday,U,,2021,5,20
2021-05-24,163896,Monday,W,,2021,5,21
2021-05-25,171531,Tuesday,W,,2021,5,21
2021-05-26,173858,Wednesday,W,,2021,5,21
2021-05-27,174035,Thursday,W,,2021,5,21
2021-05-28,181068,Friday,W,,2021,5,21
2021-05-29,173282,Saturday,A,,2021,5,21
2021-05-30,147742,Sunday,U,,2021,5,21
2021-05-31,122918,Monday,U,Memorial Day,2021,5,22
2021-06-01,185896,Tuesday,W,,2021,6,22
2021-06-02,187092,Wednesday,W,,2021,6,22
2021-06-03,194289,Thursday,W,,2021,6,22
2021-06-04,205251,Friday,W,,2021,6,22
2021-06-05,166352,Saturday,A,,2021,6,22
2021-06-06,124275,Sunday,U,,2021,6,22
2021-06-07,170249,Monday,W,,2021,6,23
2021-06-08,187104,Tuesday,W,,2021,6,23
2021-06-09,194477,Wednesday,W,,2021,6,23
2021-06-10,207004,Thursday,W,,2021,6,23
2021-06-11,227897,Friday,W,,2021,6,23
2021-06-12,187289,Saturday,A,,2021,6,23
2021-06-13,154572,Sunday,U,,2021,6,23
2021-06-14,190913,Monday,W,,2021,6,24
2021-06-15,200564,Tuesday,W,,2021,6,24
2021-06-16,203850,Wednesday,W,,2021,6,24
2021-06-17,208144,Thursday,W,,2021,6,24
2021-06-18,229054,Friday,W,,2021,6,24
2021-06-19,198893,Saturday,A,,2021,6,24
2021-06-20,132950,Sunday,U,,2021,6,24
2021-06-21,199579,Monday,W,,2021,6,25
2021-06-22,215016,Tuesday,W,,2021,6,25
2021-06-23,201392,Wednesday,W,,2021,6,25
2021-06-24,201881,Thursday,W,,2021,6,25
2021-06-25,211506,Friday,W,,2021,6,25
2021-06-26,159391,Saturday,A,,2021,6,25
2021-06-27,148032,Sunday,U,,2021,6,25
2021-06-28,183691,Monday,W,,2021,6,26
2021-06-29,193015,Tuesday,W,,2021,6,26
2021-06-30,199633,Wednesday,W,,2021,6,26
2021-07-01,219574,Thursday,W,,2021,7,26
2021-07-02,217161,Friday,W,,2021,7,26
2021-07-03,182392,Saturday,A,,2021,7,26
2021-07-04,142406,Sunday,U,Independence Day,2021,7,26
2021-07-05,151451,Monday,U,,2021,7,27
2021-07-06,217451,Tuesday,W,,2021,7,27
2021-07-07,222987,Wednesday,W,,2021,7,27
2021-07-08,235783,Thursday,W,,2021,7,27
2021-07-09,257992,Friday,W,,2021,7,27
2021-07-10,202453,Saturday,A,,2021,7,27
2021-07-11,140369,Sunday,U,,2021,7,27
2021-07-12,202472,Monday,W,,2021,7,28
2021-07-13,213430,Tuesday,W,,2021,7,28
2021-07-14,223257,Wednesday,W,,2021,7,28
2021-07-15,222608,Thursday,W,,2021,7,28
2021-07-16,238942,Friday,W,,2021,7,28
2021-07-17,207676,Saturday,A,,2021,7,28
2021-07-18,162140,Sunday,U,,2021,7,28
2021-07-19,211391,Monday,W,,2021,7,29
2021-07-20,225266,Tuesday,W,,2021,7,29
2021-07-21,233487,Wednesday,W,,2021,7,29
2021-07-22,234994,Thursday,W,,2021,7,29
2021-07-23,254565,Friday,W,,2021,7,29
2021-07-24,211869,Saturday,A,,2021,7,29
2021-07-25,168754,Sunday,U,,2021,7,29
2021-07-26,221710,Monday,W,,2021,7,30
2021-07-27,237683,Tuesday,W,,2021,7,30
2021-07-28,254158,Wednesday,W,,2021,7,30
2021-07-29,308427,Thursday,W,,2021,7,30
2021-07-30,309145,Friday,W,,2021,7,30
2021-07-31,263346,Saturday,A,,2021,7,30
2021-08-01,207467,Sunday,U,,2021,8,30
2021-08-02,220953,Monday,W,,2021,8,31
2021-08-03,227886,Tuesday,W,,2021,8,31
2021-08-04,231226,Wednesday,W,,2021,8,31
2021-08-05,241658,Thursday,W,,2021,8,31
2021-08-06,267398,Friday,W,,2021,8,31
2021-08-07,233085,Saturday,A,,2021,8,31
2021-08-08,159030,Sunday,U,,2021,8,31
2021-08-09,204865,Monday,W,,2021,8,32
2021-08-10,225166,Tuesday,W,,2021,8,32
2021-08-11,220385,Wednesday,W,,2021,8,32
2021-08-12,239140,Thursday,W,,2021,8,32
2021-08-13,236007,Friday,W,,2021,8,32
2021-08-14,214154,Saturday,A,,2021,8,32
2021-08-15,174589,Sunday,U,,2021,8,32
2021-08-16,210235,Monday,W,,2021,8,33
2021-08-17,220868,Tuesday,W,,2021,8,33
2021-08-18,226295,Wednesday,W,,2021,8,33
2021-08-19,234020,Thursday,W,,2021,8,33
2021-08-20,254280,Friday,W,,2021,8,33
2021-08-21,210760,Saturday,A,,2021,8,33
2021-08-22,171805,Sunday,U,,2021,8,33
2021-08-23,224254,Monday,W,,2021,8,34
2021-08-24,221152,Tuesday,W,,2021,8,34
2021-08-25,237496,Wednesday,W,,2021,8,34
2021-08-26,245000,Thursday,W,,2021,8,34
2021-08-27,257475,Friday,W,,2021,8,34
2021-08-28,196839,Saturday,A,,2021,8,34
2021-08-29,152822,Sunday,U,,2021,8,34
2021-08-30,241314,Monday,W,,2021,8,35
2021-08-31,251259,Tuesday,W,,2021,8,35
2021-09-01,259163,Wednesday,W,,2021,9,35
2021-09-02,270713,Thursday,W,,2021,9,35
2021-09-03,284817,Friday,W,,2021,9,35
2021-09-04,212637,Saturday,A,,2021,9,35
2021-09-05,197865,Sunday,U,,2021,9,35
2021-09-06,162279,Monday,U,Labor Day,2021,9,36
2021-09-07,249609,Tuesday,W,,2021,9,36
2021-09-08,273807,Wednesday,W,,2021,9,36
2021-09-09,279093,Thursday,W,,2021,9,36
2021-09-10,304342,Friday,W,,2021,9,36
2021-09-11,235493,Saturday,A,,2021,9,36
2021-09-12,176108,Sunday,U,,2021,9,36
2021-09-13,253673,Monday,W,,2021,9,37
2021-09-14,266856,Tuesday,W,,2021,9,37
2021-09-15,281680,Wednesday,W,,2021,9,37
2021-09-16,312299,Thursday,W,,2021,9,37
2021-09-17,322806,Friday,W,,2021,9,37
2021-09-18,251873,Saturday,A,,2021,9,37
2021-09-19,188259,Sunday,U,,2021,9,37
2021-09-20,255720,Monday,W,,2021,9,38
2021-09-21,273156,Tuesday,W,,2021,9,38
2021-09-22,275886,Wednesday,W,,2021,9,38
2021-09-23,280291,Thursday,W,,2021,9,38
2021-09-24,312557,Friday,W,,2021,9,38
2021-09-25,252435,Saturday,A,,2021,9,38
2021-09-26,166559,Sunday,U,,2021,9,38
2021-09-27,255365,Monday,W,,2021,9,39
2021-09-28,269755,Tuesday,W,,2021,9,39
2021-09-29,276296,Wednesday,W,,2021,9,39
2021-09-30,279246,Thursday,W,,2021,9,39
2021-10-01,291956,Friday,W,,2021,10,39
2021-10-02,210566,Saturday,A,,2021,10,39
2021-10-03,160199,Sunday,U,,2021,10,39
2021-10-04,253376,Monday,W,,2021,10,40
2021-10-05,270059,Tuesday,W,,2021,10,40
2021-10-06,270208,Wednesday,W,,2021,10,40
2021-10-07,275378,Thursday,W,,2021,10,40
2021-10-08,296800,Friday,W,,2021,10,40
2021-10-09,238603,Saturday,A,,2021,10,40
2021-10-10,265267,Sunday,U,,2021,10,40
2021-10-11,228973,Monday,W,,2021,10,41
2021-10-12,287274,Tuesday,W,,2021,10,41
2021-10-13,275519,Wednesday,W,,2021,10,41
2021-10-14,286352,Thursday,W,,2021,10,41
2021-10-15,287896,Friday,W,,2021,10,41
2021-10-16,225247,Saturday,A,,2021,10,41
2021-10-17,166570,Sunday,U,,2021,10,41
2021-10-18,258082,Monday,W,,2021,10,42
2021-10-19,275137,Tuesday,W,,2021,10,42
2021-10-20,275568,Wednesday,W,,2021,10,42
2021-10-21,281071,Thursday,W,,2021,10,42
2021-10-22,279918,Friday,W,,2021,10,42
2021-10-23,206961,Saturday,A,,2021,10,42
2021-10-24,122979,Sunday,U,,2021,10,42
2021-10-25,229814,Monday,W,,2021,10,43
2021-10-26,273169,Tuesday,W,,2021,10,43
2021-10-27,278401,Wednesday,W,,2021,10,43
2021-10-28,279885,Thursday,W,,2021,10,43
2021-10-29,262024,Friday,W,,2021,10,43
2021-10-30,207270,Saturday,A,,2021,10,43
2021-10-31,155444,Sunday,U,,2021,10,43
2021-11-01,254650,Monday,W,,2021,11,44
2021-11-02,269985,Tuesday,W,,2021,11,44
2021-11-03,277301,Wednesday,W,,2021,11,44
2021-11-04,282201,Thursday,W,,2021,11,44
2021-11-05,264652,Friday,W,,2021,11,44
2021-11-06,198260,Saturday,A,,2021,11,44
2021-11-07,149930,Sunday,U,,2021,11,44
2021-11-08,258378,Monday,W,,2021,11,45
2021-11-09,274657,Tuesday,W,,2021,11,45
2021-11-10,281308,Wednesday,W,,2021,11,45
2021-11-11,242659,Thursday,W,,2021,11,45
2021-11-12,255883,Friday,W,,2021,11,45
2021-11-13,186731,Saturday,A,,2021,11,45
2021-11-14,129243,Sunday,U,,2021,11,45
2021-11-15,247780,Monday,W,,2021,11,46
2021-11-16,271688,Tuesday,W,,2021,11,46
2021-11-17,263720,Wednesday,W,,2021,11,46
2021-11-18,266634,Thursday,W,,2021,11,46
2021-11-19,285281,Friday,W,,2021,11,46
2021-11-20,232438,Saturday,A,,2021,11,46
2021-11-21,151380,Sunday,U,,2021,11,46
2021-11-22,243718,Monday,W,,2021,11,47
2021-11-23,254028,Tuesday,W,,2021,11,47
2021-11-24,218174,Wednesday,W,,2021,11,47
2021-11-25,86938,Thursday,U,Thanksgiving Day,2021,11,47
2021-11-26,160486,Friday,W,,2021,11,47
2021-11-27,157462,Saturday,A,,2021,11,47
2021-11-28,124646,Sunday,U,,2021,11,47
2021-11-29,233579,Monday,W,,2021,11,48
2021-11-30,255794,Tuesday,W,,2021,11,48
2021-12-01,260823,Wednesday,W,,2021,12,48
2021-12-02,273382,Thursday,W,,2021,12,48
2021-12-03,270317,Friday,W,,2021,12,48
2021-12-04,201330,Saturday,A,,2021,12,48
2021-12-05,128139,Sunday,U,,2021,12,48
2021-12-06,234970,Monday,W,,2021,12,49
2021-12-07,242249,Tuesday,W,,2021,12,49
2021-12-08,253369,Wednesday,W,,2021,12,49
2021-12-09,262140,Thursday,W,,2021,12,49
2021-12-10,251007,Friday,W,,2021,12,49
2021-12-11,188049,Saturday,A,,2021,12,49
2021-12-12,140566,Sunday,U,,2021,12,49
2021-12-13,229549,Monday,W,,2021,12,50
2021-12-14,247890,Tuesday,W,,2021,12,50
2021-12-15,252904,Wednesday,W,,2021,12,50
2021-12-16,250993,Thursday,W,,2021,12,50
2021-12-17,238025,Friday,W,,2021,12,50
2021-12-18,166690,Saturday,A,,2021,12,50
2021-12-19,128131,Sunday,U,,2021,12,50
2021-12-20,198815,Monday,W,,2021,12,51
2021-12-21,189813,Tuesday,W,,2021,12,51
2021-12-22,176653,Wednesday,W,,2021,12,51
2021-12-23,162749,Thursday,W,,2021,12,51
2021-12-24,101130,Friday,U,,2021,12,51
2021-12-25,53972,Saturday,A,Christmas Day,2021,12,51
2021-12-26,90378,Sunday,U,,2021,12,51
2021-12-27,144136,Monday,W,,2021,12,52
2021-12-28,147119,Tuesday,W,,2021,12,52
2021-12-29,161810,Wednesday,W,,2021,12,52
2021-12-30,164431,Thursday,W,,2021,12,52
2021-12-31,138769,Friday,U,,2021,12,52
2022-01-01,97479,Saturday,A,New Year's Day,2022,1,52
2022-01-02,95628,Sunday,U,,2022,1,52
2022-01-03,155383,Monday,W,,2022,1,1
2022-01-04,170722,Tuesday,W,,2022,1,1
2022-01-05,148972,Wednesday,W,,2022,1,1
2022-01-06,147592,Thursday,W,,2022,1,1
2022-01-07,144859,Friday,W,,2022,1,1
2022-01-08,112017,Saturday,A,,2022,1,1
2022-01-09,85786,Sunday,U,,2022,1,1
2022-01-10,148012,Monday,W,,2022,1,2
2022-01-11,160360,Tuesday,W,,2022,1,2
2022-01-12,180216,Wednesday,W,,2022,1,2
2022-01-13,183798,Thursday,W,,2022,1,2
2022-01-14,188500,Friday,W,,2022,1,2
2022-01-15,128348,Saturday,A,,2022,1,2
2022-01-16,98498,Sunday,U,,2022,1,2
2022-01-17,134754,Monday,W,,2022,1,3
2022-01-18,201682,Tuesday,W,,2022,1,3
2022-01-19,198509,Wednesday,W,,2022,1,3
2022-01-20,191504,Thursday,W,,2022,1,3
2022-01-21,191575,Friday,W,,2022,1,3
2022-01-22,128428,Saturday,A,,2022,1,3
2022-01-23,94729,Sunday,U,,2022,1,3
2022-01-24,197965,Monday,W,,2022,1,4
2022-01-25,196923,Tuesday,W,,2022,1,4
2022-01-26,181283,Wednesday,W,,2022,1,4
2022-01-27,214173,Thursday,W,,2022,1,4
2022-01-28,193304,Friday,W,,2022,1,4
2022-01-29,134447,Saturday,A,,2022,1,4
2022-01-30,96781,Sunday,U,,2022,1,4
2022-01-31,213049,Monday,W,,2022,1,5
2022-02-01,230727,Tuesday,W,,2022,2,5
2022-02-02,159790,Wednesday,W,,2022,2,5
2022-02-03,195566,Thursday,W,,2022,2,5
2022-02-04,222163,Friday,W,,2022,2,5
2022-02-05,142345,Saturday,A,,2022,2,5
2022-02-06,105185,Sunday,U,,2022,2,5
2022-02-07,217354,Monday,W,,2022,2,6
2022-02-08,236273,Tuesday,W,,2022,2,6
2022-02-09,238822,Wednesday,W,,2022,2,6
2022-02-10,239591,Thursday,W,,2022,2,6
2022-02-11,227053,Friday,W,,2022,2,6
2022-02-12,148533,Saturday,A,,2022,2,6
2022-02-13,111965,Sunday,U,,2022,2,6
2022-02-14,219745,Monday,W,,2022,2,7
2022-02-15,238316,Tuesday,W,,2022,2,7
2022-02-16,241494,Wednesday,W,,2022,2,7
2022-02-17,219300,Thursday,W,,2022,2,7
2022-02-18,226677,Friday,W,,2022,2,7
2022-02-19,150950,Saturday,A,,2022,2,7
2022-02-20,123096,Sunday,U,,2022,2,7
2022-02-21,184902,Monday,W,,2022,2,8
2022-02-22,232387,Tuesday,W,,2022,2,8
2022-02-23,243233,Wednesday,W,,2022,2,8
2022-02-24,244646,Thursday,W,,2022,2,8
2022-02-25,234566,Friday,W,,2022,2,8
2022-02-26,159811,Saturday,A,,2022,2,8
2022-02-27,117085,Sunday,U,,2022,2,8
2022-02-28,229632,Monday,W,,2022,2,9
2022-03-01,251245,Tuesday,W,,2022,3,9
2022-03-02,256884,Wednesday,W,,2022,3,9
2022-03-03,254106,Thursday,W,,2022,3,9
2022-03-04,243676,Friday,W,,2022,3,9
2022-03-05,186017,Saturday,A,,2022,3,9
2022-03-06,119318,Sunday,U,,2022,3,9
2022-03-07,220585,Monday,W,,2022,3,10
2022-03-08,256034,Tuesday,W,,2022,3,10
2022-03-09,261688,Wednesday,W,,2022,3,10
2022-03-10,261772,Thursday,W,,2022,3,10
2022-03-11,248314,Friday,W,,2022,3,10
2022-03-12,241233,Saturday,A,,2022,3,10
2022-03-13,141878,Sunday,U,,2022,3,10
2022-03-14,248055,Monday,W,,2022,3,11
2022-03-15,272037,Tuesday,W,,2022,3,11
2022-03-16,281303,Wednesday,W,,2022,3,11
2022-03-17,284116,Thursday,W,,2022,3,11
2022-03-18,246850,Friday,W,,2022,3,11
2022-03-19,171023,Saturday,A,,2022,3,11
2022-03-20,154296,Sunday,U,,2022,3,11
2022-03-21,241232,Monday,W,,2022,3,12
2022-03-22,245217,Tuesday,W,,2022,3,12
2022-03-23,240769,Wednesday,W,,2022,3,12
2022-03-24,236074,Thursday,W,,2022,3,12
2022-03-25,245020,Friday,W,,2022,3,12
2022-03-26,160269,Saturday,A,,2022,3,12
2022-03-27,124267,Sunday,U,,2022,3,12
2022-03-28,238904,Monday,W,,2022,3,13
2022-03-29,261769,Tuesday,W,,2022,3,13
2022-03-30,252526,Wednesday,W,,2022,3,13
2022-03-31,264461,Thursday,W,,2022,3,13
2022-04-01,263729,Friday,W,,2022,4,13
2022-04-02,162130,Saturday,A,,2022,4,13
2022-04-03,128558,Sunday,U,,2022,4,13
2022-04-04,243953,Monday,W,,2022,4,14
2022-04-05,273414,Tuesday,W,,2022,4,14
2022-04-06,274746,Wednesday,W,,2022,4,14
2022-04-07,290757,Thursday,W,,2022,4,14
2022-04-08,252588,Friday,W,,2022,4,14
2022-04-09,193978,Saturday,A,,2022,4,14
2022-04-10,153954,Sunday,U,,2022,4,14
2022-04-11,231397,Monday,W,,2022,4,15
2022-04-12,270797,Tuesday,W,,2022,4,15
2022-04-13,243636,Wednesday,W,,2022,4,15
2022-04-14,265185,Thursday,W,,2022,4,15
2022-04-15,231870,Friday,W,,2022,4,15
2022-04-16,180490,Saturday,A,,2022,4,15
2022-04-17,116747,Sunday,U,,2022,4,15
2022-04-18,234165,Monday,W,,2022,4,16
2022-04-19,272159,Tuesday,W,,2022,4,16
2022-04-20,270491,Wednesday,W,,2022,4,16
2022-04-21,284827,Thursday,W,,2022,4,16
2022-04-22,247558,Friday,W,,2022,4,16
2022-04-23,232510,Saturday,A,,2022,4,16
2022-04-24,135732,Sunday,U,,2022,4,16
2022-04-25,246397,Monday,W,,2022,4,17
2022-04-26,271031,Tuesday,W,,2022,4,17
2022-04-27,272883,Wednesday,W,,2022,4,17
2022-04-28,275812,Thursday,W,,2022,4,17
2022-04-29,271716,Friday,W,,2022,4,17
2022-04-30,174066,Saturday,A,,2022,4,17
2022-05-01,140706,Sunday,U,,2022,5,17
2022-05-02,243274,Monday,W,,2022,5,18
2022-05-03,256689,Tuesday,W,,2022,5,18
2022-05-04,290480,Wednesday,W,,2022,5,18
2022-05-05,277829,Thursday,W,,2022,5,18
2022-05-06,251793,Friday,W,,2022,5,18
2022-05-07,220704,Saturday,A,,2022,5,18
2022-05-08,140841,Sunday,U,,2022,5,18
2022-05-09,250165,Monday,W,,2022,5,19
2022-05-10,282603,Tuesday,W,,2022,5,19
2022-05-11,280619,Wednesday,W,,2022,5,19
2022-05-12,291697,Thursday,W,,2022,5,19
2022-05-13,280711,Friday,W,,2022,5,19
2022-05-14,209362,Saturday,A,,2022,5,19
2022-05-15,144638,Sunday,U,,2022,5,19
2022-05-16,256946,Monday,W,,2022,5,20
2022-05-17,284443,Tuesday,W,,2022,5,20
2022-05-18,272428,Wednesday,W,,2022,5,20
2022-05-19,296552,Thursday,W,,2022,5,20
2022-05-20,270982,Friday,W,,2022,5,20
2022-05-21,183848,Saturday,A,,2022,5,20
2022-05-22,162316,Sunday,U,,2022,5,20
2022-05-23,251383,Monday,W,,2022,5,21
2022-05-24,283541,Tuesday,W,,2022,5,21
2022-05-25,269932,Wednesday,W,,2022,5,21
2022-05-26,280215,Thursday,W,,2022,5,21
2022-05-27,252932,Friday,W,,2022,5,21
2022-05-28,235278,Saturday,A,,2022,5,21
2022-05-29,207555,Sunday,U,,2022,5,21
2022-05-30,176966,Monday,U,Memorial Day,2022,5,22
2022-05-31,275411,Tuesday,W,,2022,5,22
2022-06-01,291785,Wednesday,W,,2022,6,22
2022-06-02,299035,Thursday,W,,2022,6,22
2022-06-03,297681,Friday,W,,2022,6,22
2022-06-04,219181,Saturday,A,,2022,6,22
2022-06-05,181505,Sunday,U,,2022,6,22
2022-06-06,245525,Monday,W,,2022,6,23
2022-06-07,293485,Tuesday,W,,2022,6,23
2022-06-08,276693,Wednesday,W,,2022,6,23
2022-06-09,302472,Thursday,W,,2022,6,23
2022-06-10,275793,Friday,W,,2022,6,23
2022-06-11,221352,Saturday,A,,2022,6,23
2022-06-12,162273,Sunday,U,,2022,6,23
2022-06-13,257888,Monday,W,,2022,6,24
2022-06-14,290866,Tuesday,W,,2022,6,24
2022-06-15,284996,Wednesday,W,,2022,6,24
2022-06-16,295737,Thursday,W,,2022,6,24
2022-06-17,299793,Friday,W,,2022,6,24
2022-06-18,256953,Saturday,A,,2022,6,24
2022-06-19,189471,Sunday,U,,2022,6,24
2022-06-20,216742,Monday,W,,2022,6,25
2022-06-21,270066,Tuesday,W,,2022,6,25
2022-06-22,282296,Wednesday,W,,2022,6,25
2022-06-23,290496,Thursday,W,,2022,6,25
2022-06-24,297155,Friday,W,,2022,6,25
2022-06-25,217008,Saturday,A,,2022,6,25
2022-06-26,252580,Sunday,U,,2022,6,25
2022-06-27,250929,Monday,W,,2022,6,26
2022-06-28,293386,Tuesday,W,,2022,6,26
2022-06-29,294625,Wednesday,W,,2022,6,26
2022-06-30,297991,Thursday,W,,2022,6,26
2022-07-01,269485,Friday,W,,2022,7,26
2022-07-02,228553,Saturday,A,,2022,7,26
2022-07-03,186028,Sunday,U,,2022,7,26
2022-07-04,133405,Monday,U,Independence Day,2022,7,27
2022-07-05,239691,Tuesday,W,,2022,7,27
2022-07-06,266338,Wednesday,W,,2022,7,27
2022-07-07,279670,Thursday,W,,2022,7,27
2022-07-08,273115,Friday,W,,2022,7,27
2022-07-09,242099,Saturday,A,,2022,7,27
2022-07-10,175559,Sunday,U,,2022,7,27
2022-07-11,244491,Monday,W,,2022,7,28
2022-07-12,296967,Tuesday,W,,2022,7,28
2022-07-13,302297,Wednesday,W,,2022,7,28
2022-07-14,308213,Thursday,W,,2022,7,28
2022-07-15,260029,Friday,W,,2022,7,28
2022-07-16,248316,Saturday,A,,2022,7,28
2022-07-17,175305,Sunday,U,,2022,7,28
2022-07-18,252741,Monday,W,,2022,7,29
2022-07-19,283461,Tuesday,W,,2022,7,29
2022-07-20,285644,Wednesday,W,,2022,7,29
2022-07-21,289354,Thursday,W,,2022,7,29
2022-07-22,273495,Friday,W,,2022,7,29
2022-07-23,222932,Saturday,A,,2022,7,29
2022-07-24,170437,Sunday,U,,2022,7,29
2022-07-25,265808,Monday,W,,2022,7,30
2022-07-26,297854,Tuesday,W,,2022,7,30
2022-07-27,287165,Wednesday,W,,2022,7,30
2022-07-28,321380,Thursday,W,,2022,7,30
2022-07-29,319971,Friday,W,,2022,7,30
2022-07-30,275114,Saturday,A,,2022,7,30
2022-07-31,212777,Sunday,U,,2022,7,30
2022-08-01,257447,Monday,W,,2022,8,31
2022-08-02,283559,Tuesday,W,,2022,8,31
2022-08-03,271764,Wednesday,W,,2022,8,31
2022-08-04,288820,Thursday,W,,2022,8,31
2022-08-05,301908,Friday,W,,2022,8,31
2022-08-06,235602,Saturday,A,,2022,8,31
2022-08-07,162746,Sunday,U,,2022,8,31
2022-08-08,241716,Monday,W,,2022,8,32
2022-08-09,297786,Tuesday,W,,2022,8,32
2022-08-10,292381,Wednesday,W,,2022,8,32
2022-08-11,285417,Thursday,W,,2022,8,32
2022-08-12,270488,Friday,W,,2022,8,32
2022-08-13,213305,Saturday,A,,2022,8,32
2022-08-14,159219,Sunday,U,,2022,8,32
2022-08-15,264164,Monday,W,,2022,8,33
2022-08-16,283322,Tuesday,W,,2022,8,33
2022-08-17,283452,Wednesday,W,,2022,8,33
2022-08-18,289824,Thursday,W,,2022,8,33
2022-08-19,303630,Friday,W,,2022,8,33
2022-08-20,221579,Saturday,A,,2022,8,33
2022-08-21,186554,Sunday,U,,2022,8,33
2022-08-22,272302,Monday,W,,2022,8,34
2022-08-23,312659,Tuesday,W,,2022,8,34
2022-08-24,312198,Wednesday,W,,2022,8,34
2022-08-25,310208,Thursday,W,,2022,8,34
2022-08-26,293907,Friday,W,,2022,8,34
2022-08-27,209330,Saturday,A,,2022,8,34
2022-08-28,158841,Sunday,U,,2022,8,34
